Price,Close,High,Low,Open,Volume
2000-02-08,0.07617271691560745,0.07879974325344391,0.07259116348804029,0.07450113994890104,468816000
2000-02-09,0.07808269560337067,0.08035120028479459,0.07796349586332313,0.07903814491815449,589056000
2000-02-10,0.09408141672611237,0.0955145873171046,0.08285902190059044,0.08285902190059044,970080000
2000-02-11,0.09551456570625305,0.09885771876697853,0.08858986015287887,0.09873759676985837,423792000
2000-02-14,0.11079628020524979,0.11079628020524979,0.09479755856379378,0.09575300804548816,650112000
2000-02-15,0.1064985990524292,0.11115480928349532,0.1019615954220073,0.11103560951456642,450480000
2000-02-16,0.11139320582151413,0.11509488868817837,0.10649859618440292,0.1076924520681086,1019568000
2000-02-17,0.11533328145742416,0.11605032457278276,0.10960242240148921,0.11127399953160624,535776000
2000-02-18,0.1287059187889099,0.13037748935083612,0.11282639469012823,0.1136617222461318,960864000
2000-02-22,0.12512335181236267,0.12631720701737426,0.12034794465573884,0.12464655302054244,542496000
2000-02-23,0.1258404701948166,0.12715352588695644,0.12213880087116265,0.12369117155235379,511392000
2000-02-24,0.12464664876461029,0.12739196037723804,0.11939259421836294,0.12655663273718704,244320000
2000-02-25,0.11688565462827682,0.12476581913984099,0.11175173019534217,0.12476581913984099,278736000
2000-02-28,0.11605032533407211,0.11748258067463538,0.114139433224185,0.11628872485309588,517872000
2000-02-29,0.12225795537233353,0.12369112575326846,0.1153332492671376,0.1153332492671376,306048000
2000-03-01,0.11867643147706985,0.12225798512678647,0.11676644806602642,0.12225798512678647,383568000
2000-03-02,0.11067705601453781,0.11963186147725033,0.11031945678878484,0.11963186147725033,191040000
2000-03-03,0.11246786266565323,0.11366171172535187,0.10984175134984868,0.1107962854267361,273696000
2000-03-06,0.11175169795751572,0.12178115807071697,0.11079624874710006,0.11318486835728275,432096000
2000-03-07,0.15915092825889587,0.16667256284518084,0.13706283711227213,0.1432714163632728,1952208000
2000-03-08,0.16046395897865295,0.1618971292808962,0.14756998984238387,0.15906105316258556,668736000
2000-03-09,0.19159583747386932,0.20631084348194095,0.16189716148028513,0.16237397411420448,952944000
2000-03-10,0.22541341185569763,0.2769911198162536,0.20010227916360046,0.20153544985985716,2161200000
2000-03-13,0.2851106822490692,0.28654293784698837,0.20249004032790976,0.20440093961287292,2415168000
2000-03-14,0.21037015318870544,0.283558244814513,0.20631087126476025,0.283558244814513,1567776000
2000-03-15,0.20177386701107025,0.23126441083630642,0.19484915924557994,0.22544368080201124,995616000
2000-03-16,0.17989477515220642,0.21538482549904828,0.17694040101964564,0.20822079102601077,750384000
2000-03-17,0.1907898634672165,0.20440087849047786,0.17571632878145488,0.17574659327432607,557616000
2000-03-20,0.1906706690788269,0.20463928373039433,0.1845812889809295,0.19831150413522738,365280000
2000-03-21,0.18123815953731537,0.19269986456657567,0.16619488688543635,0.19102829418346684,536640000
2000-03-22,0.18255214393138885,0.188162881640365,0.17956658857845054,0.18267134370484708,230592000
2000-03-23,0.18577513098716736,0.19580459291614474,0.18052200735717838,0.18088052205269706,309408000
2000-03-24,0.1780150830745697,0.19293915283898166,0.17192570342651256,0.18458127534537067,231600000
2000-03-27,0.1663140207529068,0.1833873854306117,0.16476256619911014,0.17765652152324662,388944000
2000-03-28,0.15389780700206757,0.1623739687020175,0.1509122525209633,0.16058318528312726,393312000
2000-03-29,0.1437491774559021,0.15807632238433098,0.1375405967782893,0.15449475476710609,469440000
2000-03-30,0.1429128795862198,0.15616629369084375,0.13467511795090484,0.1394505263973749,361920000
2000-03-31,0.16138914227485657,0.16786638416856453,0.14995769305798348,0.15267365387000334,962976000
2000-04-03,0.14876390993595123,0.1604640287441802,0.14458451238051423,0.1599267006625503,329952000
2000-04-04,0.14327143132686615,0.15927014463063216,0.10888628644207543,0.15664313189951004,513792000
2000-04-05,0.17514970898628235,0.1862529002173125,0.13730219548949077,0.1447046326812877,639600000
2000-04-06,0.18326827883720398,0.19258068635315714,0.17455278566172333,0.18326827883720398,404592000
2000-04-07,0.1959237903356552,0.20057999971755913,0.18434287358620458,0.19246143665188184,318576000
2000-04-10,0.17861205339431763,0.21084789818027236,0.17491037045068694,0.19926697938986926,395280000
2000-04-11,0.16798566281795502,0.18147748076591175,0.1528231898791811,0.16616462810954968,457584000
2000-04-12,0.15055464208126068,0.17192568890858048,0.14995771431946453,0.16822493627146612,313440000
2000-04-13,0.14410677552223206,0.15712086470281308,0.14159987769760748,0.15174852698616528,313296000
2000-04-14,0.13142184913158417,0.14530152851835312,0.12512340492149893,0.13491355189885476,421920000
2000-04-17,0.13813750445842743,0.14327144244663487,0.12034800618980149,0.12034800618980149,294096000
2000-04-18,0.16261330246925354,0.17144799352178458,0.1475700313709383,0.15204652588028503,477504000
2000-04-19,0.15485230088233948,0.170015682180703,0.1528231184204416,0.1677471848431039,278352000
2000-04-20,0.15401703119277954,0.1620163952081258,0.15186773276709228,0.15903175570279451,153936000
2000-04-24,0.14637529850006104,0.15162933863496014,0.13873444824742173,0.14518144254796603,205968000
2000-04-25,0.16237403452396393,0.1671503606967219,0.15258389805449937,0.15294241286540133,249696000
2000-04-26,0.16070246696472168,0.17765662846737348,0.16046405372269748,0.17371655895338725,254112000
2000-04-27,0.17383570969104767,0.17550727994640958,0.14912150404652869,0.14995774689908523,280992000
2000-04-28,0.17025414109230042,0.18338742801401092,0.17025414109230042,0.17658192050616717,179040000
2000-05-01,0.17574666440486908,0.18052207539043882,0.17156725238694925,0.17670119186658442,119424000
2000-05-02,0.16894108057022095,0.1860144486971835,0.1640455428095006,0.17574658787268155,234000000
2000-05-03,0.1661948710680008,0.17335889375437014,0.15282317007186927,0.16786644129201955,329184000
2000-05-04,0.16822496056556702,0.17526886766774646,0.16440407853392042,0.16583633372387804,241200000
2000-05-05,0.1759849339723587,0.18004421408423305,0.16523934832788117,0.1675078455194291,170592000
2000-05-08,0.1695380061864853,0.17765655510391892,0.1692986775932826,0.17144797570338552,185136000
2000-05-09,0.16715027391910553,0.17383566510288373,0.16237395022602033,0.1724034101759622,176832000
2000-05-10,0.15067385137081146,0.16559792082187513,0.14924068084720957,0.16547872108454872,274080000
2000-05-11,0.15712083876132965,0.15986706477293083,0.15079305941777338,0.15282315785291573,245904000
2000-05-12,0.1523454338312149,0.17001573058800978,0.1523454338312149,0.16141945309203745,187824000
2000-05-15,0.16285167634487152,0.16547870216749813,0.1442268424876028,0.15162927649824642,282096000
2000-05-16,0.17956659197807312,0.18470053069041406,0.16810487223299994,0.17001577143435417,366432000
2000-05-17,0.21108630299568176,0.21896646815280565,0.1889991210028331,0.1891183207740114,1290624000
2000-05-18,0.19675911962985992,0.2157424720369419,0.19544606417152094,0.21228011831884122,509904000
2000-05-19,0.1950875222682953,0.20153541614830725,0.18959598625439217,0.1910282412613498,521184000
2000-05-22,0.20774401724338531,0.20774401724338531,0.1758657802110801,0.19293914761932435,517152000
2000-05-23,0.20607240498065948,0.2252941523181233,0.199147699189507,0.20248993691555087,778560000
2000-05-24,0.20344549417495728,0.2091763614408379,0.17622436996146193,0.2058332063765999,739632000
2000-05-25,0.20058001577854156,0.2187280421071297,0.19807310443435508,0.20643008132700658,569184000
2000-05-26,0.20159506797790527,0.20714620491232202,0.18911829414429032,0.20159506797790527,183456000
2000-05-30,0.2098923772573471,0.21514549979314596,0.20607241141883734,0.2070269383219989,303648000
2000-05-31,0.2180110216140747,0.22159349115312652,0.2091763293284631,0.2091763293284631,469536000
2000-06-01,0.22410038113594055,0.2264880928862369,0.21848872838165334,0.22445890954378583,418992000
2000-06-02,0.2513224184513092,0.25406772937750655,0.22875658131805857,0.22875658131805857,592176000
2000-06-05,0.2567240595817566,0.2693502693375403,0.24093441101936833,0.25096385897702655,491904000
2000-06-06,0.2439199984073639,0.26720103564538344,0.2426060136236239,0.2576502157495454,375888000
2000-06-07,0.23305515944957733,0.24415836203133268,0.22947269048156912,0.24212917894027478,332352000
2000-06-08,0.23484590649604797,0.23926370214041773,0.2254133737731487,0.23902440089118168,460704000
2000-06-09,0.2415313571691513,0.252157762299425,0.2356813047571872,0.23926377424737652,467280000
2000-06-12,0.23508429527282715,0.2446360409565036,0.22971197290729112,0.24260592916049825,380016000
2000-06-13,0.24248680472373962,0.2426060044868795,0.22732433251449405,0.22851818837236984,447840000
2000-06-14,0.24224840104579926,0.24833685266711394,0.2390547109771593,0.247023824395461,275088000
2000-06-15,0.2485760897397995,0.2485760897397995,0.22851810028162542,0.2415312552849978,338592000
2000-06-16,0.28606507182121277,0.2865427998282048,0.2476206469171608,0.24768027410576945,987840000
2000-06-19,0.30397382378578186,0.3271365579444744,0.2781849515373077,0.2853489871639426,1052160000
2000-06-20,0.2999145984649658,0.31280948847813145,0.2960946585013517,0.30922794805269016,610272000
2000-06-21,0.33035966753959656,0.33621064904246045,0.2952583967618962,0.2952583967618962,614880000
2000-06-22,0.3123316764831543,0.33573283660915604,0.3092278650801635,0.3289273295647362,614352000
2000-06-23,0.2828420400619507,0.3077946527114795,0.282721938549664,0.30397378500967376,607392000
2000-06-26,0.3169879913330078,0.3187787752495174,0.2839159026145111,0.2884528995214626,618288000
2000-06-27,0.27221572399139404,0.31949575073152026,0.2638578320084578,0.31424169785613665,604608000
2000-06-28,0.26170942187309265,0.28845282067122213,0.2540676856359877,0.2779465469145224,586608000
2000-06-29,0.22398115694522858,0.2571724535556658,0.21968256029972938,0.2571724535556658,1184880000
2000-06-30,0.2428452968597412,0.24690456466609323,0.22302570215562345,0.2344874053164045,1209192000
2000-07-03,0.23353281617164612,0.25215764845977956,0.23114420366108435,0.24451681564547365,232680000
2000-07-05,0.20846018195152283,0.23305517463109152,0.20153546030060332,0.23257744648644718,777936000
2000-07-06,0.22111576795578003,0.22875660449636293,0.20368388074275237,0.2086986058507633,603936000
2000-07-07,0.22230955958366394,0.23305513443490947,0.21777255032528917,0.22923426637681535,346560000
2000-07-10,0.23377130925655365,0.23926376208695307,0.21634033901061994,0.2184887220557331,351264000
2000-07-11,0.25263553857803345,0.2645749743231451,0.22804051190651015,0.23066755285736654,755304000
2000-07-12,0.2597985863685608,0.27293187512549855,0.2547847634639251,0.2631417270536107,388152000
2000-07-13,0.2841552793979645,0.28558753526616537,0.26481340336299203,0.26529113169024315,458736000
2000-07-14,0.2820059061050415,0.29537759488797255,0.2750811976242372,0.2898860436163401,280200000
2000-07-17,0.2789020538330078,0.2865428896750597,0.277946597519436,0.28630449015327725,105552000
2000-07-18,0.27340948581695557,0.2865427689312315,0.2636193419513634,0.2636193419513634,183672000
2000-07-19,0.2559785544872284,0.2655293715035639,0.2504861030263531,0.263619388457525,189504000
2000-07-20,0.26290324330329895,0.26935022129785274,0.25502308128569356,0.25573920874075384,142992000
2000-07-21,0.26624640822410583,0.2712602021575676,0.25979850116554215,0.26361936875824177,251928000
2000-07-24,0.24356146156787872,0.26839488226605784,0.23305518566781014,0.26648489871022757,281112000
2000-07-25,0.23448747396469116,0.24929234900780764,0.23400974573037814,0.24738236518392745,335304000
2000-07-26,0.21705646812915802,0.23448743849047834,0.21060948805155116,0.23448743849047834,380064000
2000-07-27,0.2015354335308075,0.2129971500367421,0.19867000782018074,0.21013172432611535,331560000
2000-07-28,0.20631088316440582,0.22135415591469884,0.19102829543318534,0.20249001420085905,512664000
2000-07-31,0.22923427820205688,0.22971200628894906,0.2063108449164801,0.2177725615592685,371232000
2000-08-01,0.2246972769498825,0.2311442699132146,0.22302570680442926,0.2292342866086869,350616000
2000-08-02,0.22923427820205688,0.23293504492757222,0.21801097470959974,0.221593443477893,345432000
2000-08-03,0.23926366865634918,0.24451681812624257,0.20631079544138434,0.20631079544138434,368664000
2000-08-04,0.24356146156787872,0.24833685768721506,0.2397405926698368,0.24499464606968252,194784000
2000-08-07,0.2626640498638153,0.2648133624475863,0.2442776333241674,0.24523308983104541,246936000
2000-08-08,0.25693315267562866,0.2712602976211841,0.25597862544451094,0.25693315267562866,128112000
2000-08-09,0.24929235875606537,0.26194792179633875,0.24571081785558782,0.2602763647944289,136248000
2000-08-10,0.25215771794319153,0.25788856957958894,0.23878603138701515,0.24356142682516732,156432000
2000-08-11,0.24618840217590332,0.2545453907481264,0.2344873720703397,0.2526354077542119,131928000
2000-08-14,0.2485760897397995,0.2516799279511397,0.2406959281517879,0.24929221715581948,108576000
2000-08-15,0.27203693985939026,0.27699113541165066,0.24905390382033651,0.24977003148392457,443328000
2000-08-16,0.2789020538330078,0.2867812891968421,0.2705441611991666,0.2867812891968421,266232000
2000-08-17,0.2841552793979645,0.28558753526616537,0.2741258265200863,0.27508128317458863,129816000
2000-08-18,0.2941836416721344,0.29752680870358206,0.28248354082872706,0.28296124152250457,204720000
2000-08-21,0.2987206280231476,0.31018235640005176,0.2980045005698951,0.30492920655465217,464472000
2000-08-22,0.2705441117286682,0.28940827658263807,0.2679180010163763,0.28319969723299615,658872000
2000-08-23,0.2863045334815979,0.28678133259731986,0.260754079996653,0.26624653363420847,352800000
2000-08-24,0.2939453423023224,0.2968107822887807,0.27937979748874475,0.28463292195151196,332616000
2000-08-25,0.2865428626537323,0.2970491373325245,0.285110607431659,0.2908414592193623,153048000
2000-08-28,0.29800450801849365,0.30182540305289124,0.2846328237212332,0.2879759907372121,189264000
2000-08-29,0.2972884476184845,0.29991455864283534,0.294183706681631,0.29919843101011795,149376000
2000-08-30,0.2999145984649658,0.3039738944068991,0.2908415066419842,0.2939453462046561,178080000
2000-08-31,0.3032577633857727,0.315197196890017,0.2984823397678961,0.30445161929024184,388896000
2000-09-01,0.3037354648113251,0.3123317293804207,0.3003922969280324,0.3094663169663417,204144000
2000-09-05,0.30421316623687744,0.3111379015319305,0.3020638814754245,0.3108994746900127,246144000
2000-09-06,0.2831996977329254,0.30540697534535216,0.28081198649460826,0.30540697534535216,230136000
2000-09-07,0.2984822988510132,0.2989600269699674,0.27555886402696467,0.28749832322137175,239760000
2000-09-08,0.28081202507019043,0.30182547727696346,0.27985656879838994,0.29513916892757913,222648000
2000-09-11,0.2693503201007843,0.2789020690925849,0.2588440711832688,0.27723048500898734,285888000
2000-09-12,0.26767879724502563,0.28367750129560027,0.26361950084597896,0.2695887811053448,125976000
2000-09-13,0.2675594687461853,0.27197726415399176,0.26123166307005463,0.2669625410074161,239976000
2000-09-14,0.26505276560783386,0.28081217306535167,0.2617095960077771,0.26887273448189575,216336000
2000-09-15,0.2708430588245392,0.274603425543063,0.2617094396733876,0.2636194229694736,242592000
2000-09-18,0.25502315163612366,0.27317119160312286,0.2521577392393526,0.2714996076715734,163488000
2000-09-19,0.26290324330329895,0.26361937075835923,0.24069594127353433,0.24332298075933015,301104000
2000-09-20,0.2543071508407593,0.2607541611566217,0.2502478806270031,0.25573940686043944,227568000
2000-09-21,0.2652314007282257,0.27102185214170876,0.2559785820449918,0.2562169815340394,346824000
2000-09-22,0.26982802152633667,0.27317118936200807,0.23878604959484404,0.23902444910602924,387264000
2000-09-25,0.28916996717453003,0.29322926374310315,0.27603667559578515,0.278185059110845,467568000
2000-09-26,0.296094685792923,0.29943782698833465,0.27890209871498,0.29227378903698376,337344000
2000-09-27,0.3123316764831543,0.32618111737305305,0.2937068678585759,0.2937068678585759,676128000
2000-09-28,0.3218834102153778,0.3237933932719911,0.301825418206002,0.3094662522186008,333816000
2000-09-29,0.3128095865249634,0.324749051228027,0.30755646034592077,0.3128095865249634,373872000
2000-10-02,0.3054071366786957,0.329524437526144,0.29752699679277966,0.31710727224549057,340584000
2000-10-03,0.2889305055141449,0.30946622367158627,0.2865427946353854,0.3070785127928268,300264000
2000-10-04,0.2855874001979828,0.2903637247711162,0.27746883714190373,0.28128973283927283,419568000
2000-10-05,0.2789020538330078,0.2877367455104139,0.272931872869875,0.2877367455104139,525048000
2000-10-06,0.26147010922431946,0.28152810151099283,0.25765014305828265,0.27961811842797446,1027176000
2000-10-09,0.2672009766101837,0.27126024427877277,0.23687510863653266,0.25478471946812054,665256000
2000-10-10,0.24690453708171844,0.2688725394138016,0.24451685331615894,0.25597855519642937,415944000
2000-10-11,0.2490539252758026,0.26266401385554505,0.22254801761503537,0.23186133984309207,535776000
2000-10-12,0.23926366865634918,0.26935020136418947,0.23687505612155352,0.2545453617668515,401616000
2000-10-13,0.24881461262702942,0.2559786503535586,0.23836796281151074,0.24093447445602648,578976000
2000-10-16,0.24308380484580994,0.2488146589840478,0.23735295070757206,0.2488146589840478,339216000
2000-10-17,0.22541341185569763,0.24308370929577808,0.22278731452942707,0.24212918216913715,463248000
2000-10-18,0.221831813454628,0.2347266989792654,0.2008183661989425,0.21084782635992574,416952000
2000-10-19,0.24332304298877716,0.24642688216312725,0.23257743928982996,0.2361590065940421,294888000
2000-10-20,0.2660071551799774,0.27221573544254707,0.23592061193281283,0.23759219586508917,387360000
2000-10-23,0.26003792881965637,0.2698280500847696,0.2516800356727418,0.2681564933168756,182112000
2000-10-24,0.25168001651763916,0.2631417210051692,0.2507254893313401,0.2588440532106639,193968000
2000-10-25,0.22971203923225403,0.24833685151989518,0.22804045524494995,0.2447553113510537,385512000
2000-10-26,0.23950226604938507,0.2483369332831257,0.21490723739127973,0.23114437068794436,265776000
2000-10-27,0.23400968313217163,0.24565114264493643,0.2254134055444756,0.23974056218415887,210960000
2000-10-30,0.217534139752388,0.23538323375552955,0.21729481117695554,0.23018971075734598,192120000
2000-10-31,0.2374124675989151,0.2411737364056107,0.21920575682194185,0.2261304647514906,299256000
2000-11-01,0.2373528629541397,0.24069600343148603,0.22350344737315586,0.2316220109346963,304536000
2000-11-02,0.2555009424686432,0.26170952425193206,0.24165152324540745,0.24571081975715905,192888000
2000-11-03,0.27221572399139404,0.2769911196340481,0.25024774537643535,0.2521577287416102,268632000
2000-11-06,0.29322925209999084,0.3056454862339486,0.27699119201075795,0.27866277630949504,635040000
2000-11-07,0.27340948581695557,0.28845275164032264,0.2636193419513634,0.28845275164032264,258240000
2000-11-08,0.2652910351753235,0.2765143402314285,0.2612317395408205,0.2765143402314285,187080000
2000-11-09,0.2375921607017517,0.26170942141659675,0.2258911158978448,0.24929226272918112,564528000
2000-11-10,0.2246972769498825,0.25788857243477276,0.21872802575439035,0.245710741435023,805248000
2000-11-13,0.22565273940563202,0.2502477443582085,0.20631085819391612,0.21347489440532497,530040000
2000-11-14,0.26696261763572693,0.268872601125437,0.238786057182196,0.24069601334504695,470736000
2000-11-15,0.2634405493736267,0.27054405437359524,0.2514415214180083,0.2621870941527595,423864000
2000-11-16,0.24690453708171844,0.2626639331057319,0.24451685331615894,0.25597855519642937,235536000
2000-11-17,0.24212923645973206,0.26147020664981263,0.2340097421541052,0.24881461697096496,178776000
2000-11-20,0.22350339591503143,0.23329351379779614,0.22087637001908222,0.23317431407076936,298752000
2000-11-21,0.21920572221279144,0.23496511903312528,0.2077440197533626,0.2330551358852834,382512000
2000-11-22,0.20774401724338531,0.21681710659394063,0.19866999877979827,0.210131714764173,409752000
2000-11-24,0.2196824848651886,0.22780196091093924,0.21013166951196802,0.21013166951196802,165072000
2000-11-27,0.21228009462356567,0.2368750962631498,0.20350500472772695,0.23544284121631096,363864000
2000-11-28,0.19646112620830536,0.21777257714307555,0.19174531676324416,0.21550407906624558,382344000
2000-11-29,0.18434284627437592,0.19962452760130833,0.16953799119241508,0.19938611447882254,636408000
2000-11-30,0.15473318099975586,0.1685825989237221,0.1389737793416237,0.1685825989237221,981624000
2000-12-01,0.17001570761203766,0.1862528315337049,0.16332940064880144,0.16428485672252494,784080000
2000-12-04,0.1726418435573578,0.17670112513528163,0.15950855627265242,0.17109038860042508,474264000
2000-12-05,0.18386515974998474,0.19150599473881352,0.16762803356544753,0.1848206022934362,997224000
2000-12-06,0.157598614692688,0.18529746546922027,0.15664317188873156,0.18028364179885803,950928000
2000-12-07,0.15473318099975586,0.16309106093392828,0.14183920583610538,0.14995777077110822,785184000
2000-12-08,0.19007374346256256,0.1910282705760154,0.1547927489456991,0.17073186242665783,853392000
2000-12-11,0.19007374346256256,0.19389369647921847,0.17908975429961643,0.18386516354286173,757632000
2000-12-12,0.18482063710689545,0.18864059076429096,0.17861205614579886,0.18529744985046026,409512000
2000-12-13,0.1704934984445572,0.1872083428960216,0.1671503437315983,0.1841036013962376,675072000
2000-12-14,0.1587924361228943,0.17073186825670142,0.15473315435440899,0.16929869753130686,569016000
2000-12-15,0.14303302764892578,0.15807629795316733,0.14231598460913217,0.14876387926920506,1094424000
2000-12-18,0.14774882793426514,0.15282315153082834,0.14565911605019605,0.14900226975605932,658872000
2000-12-19,0.1365850567817688,0.1633293466855352,0.13371963228373554,0.14995766628999244,946200000
2000-12-20,0.12178120762109756,0.14852460090850714,0.11509489815843546,0.12966044395236326,1105392000
2000-12-21,0.1064985990524292,0.13658514540581967,0.10506542814886191,0.12010961677541022,845256000
2000-12-22,0.13395902514457703,0.14613687115567334,0.11509488414815963,0.11509488414815963,949080000
2000-12-26,0.12846657633781433,0.13706286877051965,0.11987029756853919,0.13563061336721755,343824000
2000-12-27,0.13706284761428833,0.14231598480754024,0.12178117779640568,0.12703430132622953,339456000
2000-12-28,0.13777898252010345,0.14136145156522484,0.12942201957637633,0.13157131791350354,419232000
2000-12-29,0.12518303096294403,0.14207760399085012,0.12225800460985405,0.13754060701943824,495168000
2001-01-02,0.11437873542308807,0.1277504287773602,0.11390101415688056,0.12607885865461615,290808000
2001-01-03,0.14948004484176636,0.15067390083301604,0.10793086132209134,0.11079629469204332,910368000
2001-01-04,0.16667258739471436,0.17049346967576084,0.14279370933379879,0.1468529911243617,815448000
2001-01-05,0.1417190432548523,0.1659564319725441,0.13849600485003818,0.1652393890011075,432768000
2001-01-08,0.15521082282066345,0.1614194005657811,0.1377789312304018,0.1377789312304018,573768000
2001-01-09,0.15831466019153595,0.16141941387652012,0.1497183711205331,0.15736013333369966,302904000
2001-01-10,0.1692987084388733,0.17001575157263782,0.14661460026351453,0.15019615413314413,392928000
2001-01-11,0.18338748812675476,0.1905515126682299,0.1623740308760076,0.16523945760260345,447648000
2001-01-12,0.17956659197807312,0.19771462119636,0.17765660822662407,0.18649130100271671,669000000
2001-01-16,0.16547873616218567,0.18052200672124713,0.16261329664007995,0.18052200672124713,414984000
2001-01-17,0.17144803702831268,0.18338748569005925,0.1707319092186718,0.1781343468938063,592584000
2001-01-18,0.20434129238128662,0.20917630163239412,0.16762804162897496,0.17144799475058453,948168000
2001-01-19,0.1989084780216217,0.2177726214239041,0.19580463827321984,0.2101317845993113,1018704000
2001-01-22,0.19102822244167328,0.200579953971074,0.18553668696878406,0.19293912074992484,377712000
2001-01-23,0.21007217466831207,0.21395174189000937,0.18768606425772955,0.18864059153519072,433632000
2001-01-24,0.20917631685733795,0.2120417430478296,0.19699847074676854,0.20989244454251094,451728000
2001-01-25,0.18816283345222473,0.20248997577730776,0.18386515257855482,0.20201316314215453,440016000
2001-01-26,0.19413307309150696,0.19640157169225822,0.17634357174710177,0.17765661388502874,259248000
2001-01-29,0.1950875222682953,0.19532683718135777,0.1814774242405012,0.188162815797867,354168000
2001-01-30,0.19938619434833527,0.20356467668309333,0.19437146900936156,0.1981923520122841,243720000
2001-01-31,0.19723685085773468,0.20726631292563652,0.1929391697198959,0.19962456231545408,358344000
2001-02-01,0.19825193285942078,0.1996245883929819,0.18864058411157497,0.1972368766233489,371856000
2001-02-02,0.1790897697210312,0.2029677197796667,0.1776565852577357,0.19843072330924835,320520000
2001-02-05,0.1788504272699356,0.1800442830071744,0.16834416612726216,0.1788504272699356,367584000
2001-02-06,0.17980588972568512,0.18338744339788304,0.1750900801525543,0.17550727929582033,250440000
2001-02-07,0.17144803702831268,0.18004433075731244,0.16189721592425546,0.17861207513803062,720384000
2001-02-08,0.1704934984445572,0.18219361765829892,0.16977645523209772,0.17240348218249585,384288000
2001-02-09,0.1692987084388733,0.17025416475964703,0.16309104335695804,0.1690603089152939,259608000
2001-02-12,0.16476261615753174,0.16929869692624502,0.15664313719984035,0.16738871352780807,354336000
2001-02-13,0.16977643966674805,0.17765659068214879,0.1659564725410908,0.16786645610391943,467736000
2001-02-14,0.18219353258609772,0.18720825548228,0.16046395937973748,0.16762799367334733,690888000
2001-02-15,0.21562325954437256,0.21920572824880222,0.20583312682368998,0.20726629739539007,1108512000
2001-02-16,0.22732436656951904,0.23305521986428632,0.2044009397270179,0.2046393392890118,1081176000
2001-02-20,0.20463927090168,0.22636884810919392,0.20440087141935556,0.22159343922159477,701304000
2001-02-21,0.2139517217874527,0.22254800016639525,0.19484916787737847,0.19699846633455895,646512000
2001-02-22,0.22302570939064026,0.2292342892668927,0.20631085487483208,0.21275784791292365,815304000
2001-02-23,0.2076238989830017,0.22541339483120545,0.20057999213456218,0.22183184153564375,1034664000
2001-02-26,0.20296773314476013,0.20726634404105695,0.1941330545925688,0.20153547770036945,751824000
2001-02-27,0.1907898634672165,0.20583313366010692,0.18959600778815913,0.19795297021470473,533832000
2001-02-28,0.17073190212249756,0.20058005114786592,0.16715034777319523,0.18935674442566972,784056000
2001-03-01,0.1842227578163147,0.18720829883861276,0.15282316160221246,0.1685825595826733,915288000
2001-03-02,0.166493758559227,0.1831489973915132,0.16428486069438136,0.17097025236968635,1413504000
2001-03-05,0.1681048721075058,0.17240348327329644,0.15903177978675653,0.15998630710510017,742296000
2001-03-06,0.18434284627437592,0.19031211021720768,0.17371647185336947,0.17670109699307227,834408000
